Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-02-23;41,00;16,77;3,73;0,00;3,73;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;20,00;7,27;3,64;3,64;3,64;0,00;12,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;31,00;7,29;3,65;7,29;3,65;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;28,00;11,20;0,00;0,00;3,73;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;8,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;8,00;12,00;8,00;0,00;4,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;4,00;0,00;0,00;0,00;8,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;8,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;12,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;4,00;0,00;8,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;22,00;3,67;0,00;3,67;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;8,00;4,00;0,00;0,00;4,00;4,00;0,00;8,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;11,00;7,33;0,00;0,00;11,00;7,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;7,00;10,50;0,00;3,50;3,50;11,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2020-06-07;29,00;14,50;7,25;3,63;7,25;7,00;4,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-06-14;33,00;0,00;14,67;11,00;29,33;4,00;4,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00
2020-06-21;46,00;11,04;11,04;3,68;18,40;8,00;4,00;23,00;4,00;4,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;59,00;14,75;18,44;14,75;18,44;15,00;7,00;18,00;4,00;0,00;4,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;74,00;31,45;11,10;11,10;7,40;19,00;27,00;8,00;8,00;0,00;12,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;63,00;37,06;25,94;20,38;16,68;37,00;33,00;8,00;4,00;4,00;8,00;0,00;21,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;46,00;33,12;33,12;29,44;3,68;50,00;17,00;25,00;0,00;8,00;4,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;43,00;13,09;29,91;16,83;13,09;25,00;26,00;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-08-02;75,00;12,80;16,46;9,15;9,15;22,00;13,00;9,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2020-08-09;67,00;13,03;16,75;13,03;20,47;16,00;21,00;8,00;0,00;0,00;8,00;4,00;8,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;57,00;27,58;12,87;7,35;183,87;36,00;8,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-08-23;39,00;20,43;7,43;14,86;70,57;31,00;24,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-08-30;44,00;11,00;0,00;14,67;3,67;4,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-09-06;8,00;18,00;96,00;8,00;4,00;12,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;12,00;0,00;3,43;6,86;3,43;4,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;8,00;4,00;4,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-09-27;4,00;8,00;0,00;4,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;2,00;2,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;4,00;0,00;0,00;10,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;25,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;12,00;6,86;0,00;0,00;6,86;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
