Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-10-27;45,00;30,00;15,00;0,00;0,00;0,00;14,32;0,00;0,00;0,00;60,00;60,00;15,00;0,00;0,00;0,00;31,50;15,00;15,00;0,00;0,00
2019-11-03;14,00;29,00;0,00;0,00;0,00;70,00;14,00;0,00;0,00;0,00;68,25;54,25;0,00;0,00;0,00;44,33;0,00;0,00;0,00;0,00;14,00
2019-11-10;29,00;15,00;0,00;0,00;0,00;29,00;14,50;0,00;0,00;0,00;56,19;29,00;0,00;0,00;0,00;15,62;0,00;0,00;59,71;0,00;0,00
2019-11-17;0,00;14,00;14,00;14,00;0,00;7,00;0,00;0,00;7,00;8,00;77,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;9,00;0,00;0,00
2019-11-24;28,00;14,00;0,00;0,00;14,00;15,08;0,00;0,00;15,08;13,07;56,00;13,07;0,00;0,00;0,00;28,00;14,00;0,00;43,75;0,00;14,00
2019-12-01;28,00;14,00;14,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;85,87;14,93;0,00;0,00;0,00;28,00;0,00;0,00;56,00;0,00;0,00
2019-12-08;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;30,00;23,00;8,00;13,00;0,00;13,00;0,00;0,00;8,00;0,00;0,00
2019-12-15;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;56,00;13,07;0,00;0,00;44,33;0,00;0,00;14,00;14,00;0,00
2019-12-22;0,00;0,00;0,00;15,00;0,00;15,00;0,00;7,00;7,00;0,00;50,00;17,00;0,00;7,00;0,00;42,00;0,00;0,00;9,00;0,00;0,00
2019-12-29;15,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;60,00;30,00;0,00;0,00;0,00;57,86;0,00;0,00;15,00;0,00;15,00
2020-01-05;54,00;27,00;0,00;0,00;0,00;14,54;14,54;0,00;14,54;0,00;81,93;27,93;0,00;27,00;0,00;13,50;0,00;0,00;40,50;0,00;13,50
2020-01-12;26,00;26,00;13,00;13,00;0,00;26,00;26,00;0,00;12,00;0,00;13,00;66,86;0,00;0,00;0,00;13,00;0,00;26,00;13,00;13,00;13,00
2020-01-19;14,00;14,00;14,00;14,00;0,00;26,00;26,00;0,00;0,00;0,00;104,00;74,00;14,00;0,00;0,00;14,00;0,00;28,00;71,75;14,00;14,00
2020-01-26;14,00;0,00;41,00;41,00;0,00;26,00;14,00;0,00;14,00;14,00;44,00;60,00;0,00;0,00;0,00;72,33;0,00;0,00;42,00;14,00;0,00
2020-02-02;14,00;14,00;14,00;0,00;0,00;54,00;26,00;0,00;14,00;0,00;74,00;44,00;0,00;0,00;0,00;44,33;14,00;0,00;43,75;14,00;14,00
2020-02-09;26,00;26,00;13,00;0,00;0,00;26,00;0,00;0,00;12,00;0,00;26,00;26,00;13,00;0,00;0,00;39,00;0,00;26,00;26,00;13,00;0,00
2020-02-16;27,00;13,00;0,00;0,00;0,00;0,00;39,46;0,00;0,00;0,00;69,43;42,43;0,00;0,00;0,00;40,50;0,00;27,00;27,00;13,50;0,00
2020-02-23;27,00;13,00;13,00;13,00;0,00;0,00;0,00;14,54;14,54;0,00;55,93;82,93;0,00;13,50;0,00;54,00;0,00;0,00;27,00;0,00;0,00
