Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-09-01;66,00;40,86;53,43;0,00;40,86;0,00;27,00;13,00;26,00;13,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;14,00;45,50;108,50;31,50;0,00;0,00;0,00;27,00;14,00;0,00;27,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;13,00;13,00;113,75;13,00;13,00;0,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;39,00;63,00;12,00;24,00;12,00;0,00;0,00;13,00;0,00;13,00;0,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;26,00;55,25;42,25;26,00;55,25;0,00;26,00;0,00;0,00;0,00;13,00;39,00;13,00;0,00;26,00;0,00;13,00;13,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;39,00;107,25;26,00;39,00;26,00;0,00;0,00;13,00;26,00;0,00;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;40,00;27,69;27,69;12,31;0,00;27,00;13,00;13,00;26,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;26,00;37,56;37,56;26,00;0,00;13,00;0,00;13,00;0,00;13,00;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;26,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;38,00;25,33;25,33;12,67;0,00;26,00;13,00;26,00;13,00;25,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00
2019-11-03;26,00;81,25;55,25;42,25;0,00;0,00;0,00;13,00;13,00;0,00;26,00;26,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;26,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00
2019-11-10;26,00;42,25;55,25;13,00;26,00;39,00;13,00;13,00;26,00;0,00;0,00;26,00;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;26,00;42,25;42,25;55,25;0,00;26,00;13,00;0,00;26,00;13,00;13,00;52,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;100,00;12,50;25,00;25,00;0,00;12,00;0,00;12,00;12,00;0,00;12,00;37,00;25,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;40,00;27,69;52,31;12,31;27,69;13,00;13,00;13,00;13,00;0,00;26,00;13,00;13,00;0,00;0,00;13,00;26,00;0,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;53,00;40,53;65,47;24,94;24,94;53,00;13,00;39,00;13,00;0,00;26,00;39,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;0,00;17,00;25,00;8,00;13,00;13,00;26,00;13,00;13,00;0,00;13,00;13,00;26,00;13,00;26,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;0,00;51,00;23,00;19,00;9,00;57,00;72,00;0,00;14,00;0,00;29,00;57,00;29,00;0,00;14,00;14,00;0,00;0,00;14,00;0,00;29,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;68,00;68,00;80,36;52,55;27,82;14,00;14,00;40,00;54,00;0,00;27,00;14,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;38,00;117,17;117,17;12,67;50,67;13,00;38,00;25,00;25,00;38,00;38,00;25,00;25,00;38,00;0,00;0,00;13,00;13,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;49,00;85,75;159,25;73,50;36,75;25,00;49,00;49,00;37,00;12,00;25,00;37,00;12,00;12,00;12,00;0,00;12,00;0,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
