Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-02-16;47,00;32,79;66,67;66,67;13,12;40,00;53,00;20,00;27,00;13,00;27,00;13,00;47,00;7,00;7,00;0,00;33,00;7,00;20,00;7,00;0,00;0,00;13,00;0,00;7,00;0,00;0,00;0,00
2020-02-23;34,00;26,32;47,16;60,32;19,74;54,00;20,00;47,00;13,00;13,00;27,00;20,00;7,00;13,00;7,00;0,00;7,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;40,00;66,67;53,33;46,67;26,67;40,00;53,00;13,00;20,00;0,00;26,00;0,00;26,00;20,00;7,00;7,00;26,00;7,00;13,00;26,00;7,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;19,00;62,28;68,61;93,94;36,94;65,00;52,00;26,00;84,00;19,00;0,00;19,00;13,00;13,00;13,00;13,00;13,00;6,00;6,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;19,00;52,53;13,41;6,71;6,71;25,00;19,00;0,00;19,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;0,00;6,00;0,00;0,00;6,00;13,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;19,00;19,00;12,29;6,71;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;7,00;7,00;28,00;0,00;14,00;20,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;18,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;0,00;19,20;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
