Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-02-16;27,00;5,40;2,16;3,24;0,00;0,00;3,00;3,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;26,00;4,16;2,08;2,08;1,04;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00
2020-03-01;20,00;5,26;0,00;2,11;2,11;2,00;4,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-03-08;18,00;2,12;2,12;2,12;3,18;1,00;0,00;3,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;11,00;3,30;0,00;1,10;2,20;2,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;3,00;0,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;1,25;0,00;2,50;1,25;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;8,00;2,29;2,29;2,29;2,29;3,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;6,00;2,00;1,00;0,00;0,00;1,00;1,00;4,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-04-19;6,00;1,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-04-26;3,00;3,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;9,00;2,25;1,13;2,25;1,13;0,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-10;12,00;2,18;1,09;3,27;0,00;0,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-05-17;10,00;3,33;2,22;3,33;1,11;2,00;1,00;4,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;10,00;0,00;2,22;2,22;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-05-31;12,00;3,00;3,00;2,00;1,00;2,00;2,00;2,00;0,00;0,00;1,00;2,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;15,00;5,36;7,50;2,14;1,07;1,00;4,00;2,00;0,00;0,00;0,00;1,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;25,00;3,13;4,17;6,25;1,04;1,00;4,00;3,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00
2020-06-21;17,00;2,00;4,00;3,00;3,00;3,00;4,00;3,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00
2020-06-28;23,00;5,23;3,14;5,23;5,23;5,00;6,00;3,00;1,00;1,00;2,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;45,00;6,28;7,33;9,42;6,28;3,00;8,00;6,00;1,00;1,00;1,00;6,00;4,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-07-12;53,00;8,48;6,36;8,48;4,24;3,00;6,00;9,00;0,00;1,00;0,00;2,00;4,00;1,00;1,00;2,00;3,00;0,00;0,00;0,00;0,00
2020-07-19;55,00;8,46;10,58;5,29;5,29;4,00;6,00;8,00;0,00;1,00;1,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2020-07-26;42,00;8,40;7,35;7,35;3,15;8,00;3,00;3,00;1,00;0,00;0,00;2,00;2,00;2,00;4,00;1,00;3,00;2,00;0,00;0,00;0,00
2020-08-02;44,00;12,57;7,33;5,24;3,14;8,00;10,00;10,00;0,00;1,00;2,00;3,00;3,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-08-09;45,00;6,43;1,07;2,14;7,50;3,00;2,00;4,00;0,00;2,00;2,00;4,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-08-16;41,00;5,26;2,10;7,36;3,15;3,00;7,00;7,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2020-08-23;48,00;7,30;3,13;6,26;9,39;1,00;6,00;3,00;0,00;2,00;0,00;2,00;9,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;28,00;7,54;3,23;4,31;5,38;1,00;0,00;4,00;0,00;1,00;1,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00
2020-09-06;10,00;4,44;13,33;2,22;2,22;2,00;2,00;2,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-09-13;15,00;11,79;2,14;3,21;2,14;1,00;1,00;2,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;12,00;4,36;0,00;3,27;1,09;0,00;1,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;11,00;3,00;1,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;12,00;2,00;2,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;7,00;1,00;0,00;3,00;2,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;10,00;2,22;0,00;1,11;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;0,00;0,00;1,05;1,05;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
