Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-05-31;18,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;28,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;7,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-06-14;39,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-06-21;50,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;4,00;4,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;53,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-07-05;43,00;0,00;8,00;0,00;8,00;4,00;0,00;4,00;0,00;12,00;8,00;12,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;68,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;12,00;8,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;41,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;100,00;0,00;8,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;8,00;12,00;4,00;0,00;4,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;53,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
