Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-07-05;34,00;13,00;8,00;8,00;21,00;0,00;0,00;4,00;0,00;0,00;8,00;8,00;8,00;0,00;13,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;42,00;8,00;13,00;17,00;4,00;4,00;8,00;0,00;0,00;0,00;25,00;0,00;8,00;0,00;12,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00
2020-07-19;38,00;4,00;29,00;4,00;0,00;4,00;13,00;8,00;0,00;4,00;4,00;4,00;0,00;0,00;13,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-07-26;25,00;13,00;13,00;8,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;21,00;0,00;8,00;0,00;4,00;4,00;4,00;21,00;13,00;4,00;0,00;13,00;0,00;0,00;0,00;0,00
2020-08-02;58,00;0,00;8,00;8,00;17,00;0,00;0,00;4,00;0,00;4,00;25,00;0,00;8,00;0,00;17,00;0,00;12,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;38,00;25,00;0,00;8,00;25,00;8,00;4,00;4,00;0,00;12,00;13,00;0,00;4,00;0,00;8,00;8,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-08-16;62,00;4,00;0,00;4,00;8,00;8,00;0,00;4,00;0,00;4,00;4,00;0,00;4,00;0,00;16,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;28,00;12,00;20,00;4,00;0,00;0,00;8,00;0,00;4,00;8,00;8,00;0,00;4,00;0,00;20,00;0,00;8,00;4,00;12,00;8,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;32,00;8,00;16,00;8,00;12,00;4,00;0,00;0,00;0,00;8,00;12,00;0,00;4,00;0,00;8,00;0,00;0,00;8,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;32,00;8,00;12,00;8,00;8,00;8,00;0,00;4,00;4,00;4,00;4,00;0,00;8,00;0,00;12,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-09-13;16,00;16,00;4,00;0,00;8,00;0,00;0,00;4,00;0,00;12,00;0,00;0,00;8,00;4,00;16,00;0,00;0,00;4,00;39,00;8,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-09-20;48,00;12,00;12,00;4,00;8,00;0,00;4,00;0,00;0,00;12,00;8,00;0,00;4,00;0,00;20,00;0,00;0,00;0,00;16,00;0,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00
2020-09-27;29,00;4,00;17,00;0,00;4,00;0,00;0,00;0,00;0,00;8,00;13,00;0,00;0,00;0,00;21,00;4,00;0,00;0,00;8,00;21,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-10-04;30,00;13,00;17,00;4,00;13,00;4,00;0,00;4,00;0,00;0,00;9,00;4,00;9,00;0,00;0,00;0,00;4,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;46,00;14,00;9,00;9,00;5,00;18,00;5,00;9,00;0,00;5,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;24,00;14,00;9,00;0,00;19,00;9,00;5,00;9,00;5,00;14,00;19,00;5,00;0,00;0,00;19,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-10-25;33,00;42,00;19,00;5,00;14,00;5,00;0,00;5,00;0,00;0,00;23,00;0,00;14,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;50,00;12,00;16,00;8,00;12,00;8,00;4,00;8,00;4,00;0,00;0,00;8,00;8,00;0,00;12,00;4,00;0,00;0,00;12,00;4,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00
2020-11-08;31,00;0,00;9,00;0,00;13,00;0,00;0,00;9,00;0,00;9,00;4,00;0,00;9,00;0,00;13,00;0,00;4,00;0,00;9,00;9,00;9,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00
2020-11-15;56,00;19,00;5,00;0,00;9,00;5,00;5,00;0,00;0,00;5,00;14,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;14,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;29,00;14,00;5,00;5,00;10,00;5,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;40,00;9,00;9,00;4,00;0,00;4,00;0,00;4,00;0,00;9,00;4,00;0,00;0,00;0,00;9,00;4,00;0,00;0,00;9,00;4,00;22,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;54,00;5,00;9,00;9,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;5,00;5,00;0,00;23,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-12-13;37,00;14,00;5,00;0,00;9,00;0,00;0,00;5,00;0,00;5,00;14,00;5,00;9,00;0,00;23,00;0,00;5,00;0,00;9,00;14,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;44,00;15,00;15,00;10,00;10,00;0,00;5,00;5,00;10,00;10,00;0,00;5,00;0,00;0,00;10,00;0,00;5,00;0,00;10,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;57,00;5,00;9,00;5,00;0,00;9,00;14,00;5,00;0,00;0,00;5,00;9,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;53,00;22,00;13,00;0,00;9,00;4,00;4,00;0,00;0,00;4,00;9,00;4,00;9,00;9,00;13,00;0,00;4,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;71,00;13,00;18,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;13,00;0,00;0,00;0,00;18,00;18,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-01-17;45,00;9,00;22,00;0,00;18,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-01-24;49,00;9,00;13,00;9,00;13,00;0,00;4,00;9,00;0,00;0,00;13,00;0,00;0,00;4,00;4,00;0,00;4,00;4,00;9,00;9,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
2021-01-31;76,00;22,00;22,00;9,00;27,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;4,00;4,00;0,00;0,00;9,00;9,00;4,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-02-07;54,00;9,00;4,00;4,00;4,00;13,00;4,00;0,00;4,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;4,00;4,00;4,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
