Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2021-05-30;74,00;493,33;12,33;24,67;37,00;38,00;43,00;38,00;20,00;16,00;10,00;12,00;10,00
2021-06-06;64,00;537,60;12,80;38,40;25,60;30,00;28,00;36,00;21,00;26,00;10,00;11,00;5,00
2021-06-13;80,00;586,67;13,33;26,67;40,00;43,00;31,00;35,00;31,00;16,00;27,00;3,00;2,00
2021-06-20;89,00;546,71;12,71;38,14;50,86;49,00;36,00;18,00;22,00;13,00;12,00;7,00;3,00
2021-06-27;81,00;621,00;13,50;27,00;40,50;45,00;26,00;41,00;8,00;13,00;13,00;3,00;11,00
2021-07-04;84,00;686,00;14,00;42,00;56,00;41,00;25,00;43,00;17,00;12,00;15,00;20,00;7,00
2021-07-11;65,00;611,00;13,00;26,00;26,00;45,00;36,00;28,00;19,00;18,00;11,00;5,00;3,00
2021-07-18;85,00;595,00;12,14;36,43;24,29;39,00;33,00;26,00;21,00;13,00;15,00;7,00;7,00
2021-07-25;70,00;630,00;7,00;28,00;42,00;41,00;25,00;28,00;21,00;23,00;15,00;8,00;5,00
2021-08-01;57,00;555,75;14,25;28,50;42,75;34,00;35,00;25,00;12,00;16,00;13,00;10,00;2,00
2021-08-08;66,00;633,60;13,20;39,60;39,60;31,00;28,00;22,00;27,00;17,00;15,00;5,00;8,00
2021-08-15;72,00;492,00;12,00;36,00;36,00;42,00;38,00;26,00;33,00;10,00;18,00;7,00;3,00
2021-08-22;66,00;514,80;13,20;13,20;52,80;41,00;32,00;22,00;20,00;22,00;7,00;7,00;3,00
2021-08-29;63,00;541,80;12,60;25,20;37,80;31,00;25,00;18,00;17,00;13,00;17,00;13,00;3,00
2021-09-05;69,00;593,40;13,80;27,60;55,20;42,00;39,00;25,00;9,00;27,00;4,00;5,00;2,00
2021-09-12;76,00;506,67;25,33;25,33;50,67;41,00;22,00;24,00;26,00;14,00;24,00;9,00;3,00
2021-09-19;77,00;551,83;12,83;38,50;51,33;43,00;36,00;29,00;14,00;21,00;22,00;5,00;3,00
2021-09-26;76,00;684,00;12,67;38,00;38,00;32,00;43,00;26,00;26,00;29,00;20,00;9,00;9,00
2021-10-03;66,00;660,00;13,20;39,60;52,80;27,00;38,00;29,00;26,00;24,00;19,00;10,00;5,00
2021-10-10;83,00;719,33;13,83;27,67;41,50;33,00;31,00;31,00;21,00;19,00;24,00;10,00;9,00
2021-10-17;92,00;670,29;13,14;39,43;52,57;62,00;31,00;42,00;35,00;16,00;14,00;12,00;10,00
2021-10-24;94,00;671,43;13,43;40,29;53,71;44,00;27,00;20,00;39,00;24,00;14,00;14,00;8,00
2021-10-31;69,00;634,80;13,80;27,60;55,20;31,00;38,00;22,00;19,00;22,00;10,00;2,00;9,00
2021-11-07;79,00;605,67;13,17;39,50;52,67;35,00;36,00;24,00;26,00;16,00;18,00;10,00;6,00
