Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-03-22;31,00;16,00;16,00;0,00;31,00;4,00;12,00;23,00;0,00;4,04;0,00;18,87;43,13;8,00;4,00;4,00;16,00;3,88;3,88;27,13;0,00;0,00;12,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;8,00;16,00;0,00;8,00;4,00;4,00;8,00;0,00;0,00;4,00;0,00
2020-03-29;53,00;11,00;11,00;0,00;23,00;11,00;4,00;45,00;0,00;0,00;0,00;23,10;40,77;11,00;0,00;7,00;7,00;3,88;3,88;25,85;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;27,00;0,00;23,00;0,00;12,00;4,00;4,00;46,00;0,00;8,10;4,05;12,15;18,90;0,00;4,00;12,00;8,00;3,86;0,00;30,86;0,00;4,00;4,00;4,00;0,00;4,00;4,00;0,00;4,00;4,00;8,00;8,00;0,00;15,00;8,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00
2020-04-12;19,00;4,00;7,00;0,00;18,00;4,00;11,00;33,00;0,00;4,07;0,00;21,71;29,86;0,00;4,00;26,00;7,00;8,14;0,00;23,07;4,07;4,00;0,00;0,00;4,00;4,00;7,00;0,00;11,00;4,00;7,00;7,00;0,00;0,00;15,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00
2020-04-19;44,00;11,00;7,00;7,00;37,00;15,00;4,00;29,00;0,00;4,00;4,00;10,67;25,33;7,00;7,00;4,00;11,00;11,65;0,00;22,00;7,76;0,00;7,00;0,00;4,00;0,00;4,00;0,00;4,00;4,00;7,00;11,00;0,00;4,00;22,00;0,00;4,00;0,00;0,00;7,00;0,00;4,00;0,00;0,00
2020-04-26;33,00;4,00;7,00;7,00;7,00;0,00;4,00;18,00;0,00;0,00;0,00;6,60;29,04;11,00;7,00;4,00;15,00;3,81;0,00;25,38;3,81;0,00;7,00;0,00;0,00;0,00;0,00;0,00;11,00;4,00;0,00;18,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-05-03;22,00;15,00;11,00;0,00;4,00;7,00;0,00;22,00;0,00;0,00;0,00;14,24;24,59;4,00;4,00;7,00;11,00;11,65;0,00;22,00;11,65;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;7,00;0,00;4,00;0,00;4,00;11,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;23,00;4,00;4,00;0,00;19,00;15,00;4,00;31,00;4,00;0,00;4,06;8,12;33,82;11,00;4,00;4,00;4,00;11,50;0,00;26,83;11,50;0,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;8,00;8,00;8,00;0,00;8,00;15,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;53,00;11,00;8,00;11,00;0,00;15,00;4,00;19,00;4,00;3,98;0,00;10,60;49,03;0,00;0,00;8,00;4,00;3,88;3,88;23,27;11,63;0,00;8,00;8,00;4,00;0,00;0,00;4,00;0,00;11,00;8,00;4,00;0,00;4,00;11,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-05-24;28,00;8,00;20,00;0,00;20,00;4,00;4,00;8,00;0,00;4,20;4,20;8,40;49,00;8,00;8,00;0,00;20,00;12,00;0,00;33,33;0,00;0,00;8,00;8,00;0,00;0,00;0,00;4,00;12,00;8,00;4,00;8,00;0,00;4,00;8,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-05-31;26,00;4,00;11,00;4,00;26,00;4,00;4,00;30,00;8,00;3,90;0,00;14,30;26,00;4,00;0,00;11,00;4,00;3,71;3,71;22,29;0,00;0,00;4,00;8,00;0,00;4,00;0,00;4,00;4,00;4,00;8,00;23,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;31,00;8,00;12,00;0,00;19,00;4,00;0,00;23,00;8,00;8,09;4,04;8,09;41,78;12,00;4,00;8,00;8,00;3,88;0,00;27,13;3,88;0,00;0,00;8,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;8,00;15,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00
2020-06-14;60,00;4,00;12,00;4,00;24,00;8,00;4,00;0,00;0,00;8,00;0,00;8,00;40,00;0,00;8,00;16,00;8,00;3,83;0,00;20,43;3,83;4,00;0,00;0,00;0,00;4,00;8,00;0,00;4,00;12,00;0,00;12,00;0,00;8,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;20,00;16,00;12,00;12,00;24,00;12,00;0,00;16,00;0,00;0,00;0,00;16,00;40,00;12,00;8,00;4,00;8,00;11,25;3,75;11,25;0,00;0,00;8,00;4,00;0,00;0,00;4,00;0,00;12,00;8,00;0,00;8,00;0,00;8,00;16,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-06-28;25,00;13,00;17,00;8,00;13,00;4,00;4,00;17,00;8,00;3,95;3,95;28,95;28,95;8,00;8,00;21,00;4,00;3,75;0,00;16,25;8,75;0,00;17,00;17,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;21,00;4,00;0,00;4,00;0,00;13,00;0,00;0,00;0,00;0,00
2020-07-05;34,00;13,00;8,00;8,00;13,00;21,00;0,00;25,00;0,00;4,08;0,00;34,00;50,32;21,00;0,00;0,00;8,00;9,15;9,15;26,15;9,15;0,00;13,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;13,00;0,00;8,00;21,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;42,00;8,00;13,00;17,00;25,00;4,00;4,00;54,00;8,00;0,00;0,00;12,19;42,00;29,00;0,00;4,00;17,00;24,94;0,00;51,19;7,88;0,00;12,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;13,00;33,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00
2020-07-19;38,00;4,00;29,00;4,00;25,00;0,00;4,00;42,00;13,00;8,14;0,00;29,86;54,29;4,00;4,00;4,00;4,00;3,93;3,93;34,07;0,00;0,00;13,00;4,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;8,00;0,00;8,00;21,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-07-26;25,00;13,00;13,00;8,00;38,00;8,00;0,00;42,00;4,00;0,00;0,00;32,89;50,00;13,00;0,00;8,00;8,00;3,75;0,00;28,75;21,25;0,00;8,00;4,00;0,00;0,00;4,00;4,00;4,00;21,00;13,00;0,00;4,00;8,00;13,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00
2020-08-02;58,00;0,00;8,00;8,00;37,00;17,00;0,00;37,00;0,00;4,05;0,00;24,28;49,91;8,00;4,00;21,00;17,00;24,49;0,00;46,40;7,73;0,00;17,00;8,00;0,00;0,00;12,00;4,00;0,00;0,00;0,00;17,00;4,00;8,00;4,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;38,00;25,00;0,00;8,00;17,00;25,00;8,00;42,00;4,00;4,07;0,00;12,21;33,93;8,00;12,00;4,00;17,00;13,10;0,00;41,93;3,93;0,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;4,00;0,00;8,00;0,00;4,00;17,00;0,00;8,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00
2020-08-16;62,00;4,00;0,00;4,00;12,00;8,00;8,00;41,00;0,00;4,04;0,00;12,13;28,30;4,00;4,00;8,00;8,00;3,88;0,00;28,42;3,88;0,00;16,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;8,00;0,00;8,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;28,00;12,00;20,00;4,00;8,00;0,00;0,00;52,00;8,00;0,00;4,00;24,00;16,00;0,00;8,00;4,00;8,00;7,64;0,00;35,64;3,82;0,00;20,00;4,00;0,00;0,00;8,00;4,00;12,00;8,00;12,00;0,00;0,00;8,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;32,00;8,00;16,00;8,00;63,00;12,00;4,00;20,00;0,00;0,00;0,00;16,70;57,04;20,00;8,00;4,00;12,00;11,52;0,00;15,36;3,84;0,00;8,00;4,00;0,00;0,00;0,00;8,00;12,00;0,00;4,00;8,00;0,00;12,00;12,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;32,00;8,00;12,00;8,00;16,00;8,00;8,00;36,00;0,00;4,00;4,00;16,00;24,00;8,00;4,00;4,00;8,00;3,84;0,00;24,32;7,68;0,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;8,00;12,00;0,00;4,00;16,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-09-13;16,00;16,00;4,00;0,00;0,00;8,00;0,00;23,00;0,00;4,00;0,00;18,67;22,67;4,00;12,00;4,00;8,00;0,00;0,00;52,00;8,00;4,00;16,00;0,00;0,00;0,00;0,00;4,00;39,00;8,00;4,00;12,00;4,00;8,00;16,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00
2020-09-20;48,00;12,00;12,00;4,00;28,00;8,00;0,00;40,00;4,00;0,00;0,00;20,57;56,23;4,00;12,00;12,00;12,00;7,78;0,00;19,46;3,89;0,00;20,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;4,00;16,00;0,00;4,00;4,00;8,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-09-27;29,00;4,00;17,00;0,00;25,00;4,00;0,00;34,00;0,00;0,00;0,00;19,77;56,68;13,00;8,00;13,00;13,00;12,61;0,00;20,17;0,00;0,00;21,00;0,00;0,00;4,00;0,00;0,00;8,00;21,00;0,00;4,00;8,00;8,00;17,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-10-04;30,00;13,00;17,00;4,00;30,00;13,00;4,00;21,00;0,00;4,09;0,00;13,64;47,73;9,00;0,00;13,00;9,00;9,13;3,91;16,96;9,13;0,00;0,00;0,00;0,00;0,00;4,00;0,00;9,00;0,00;0,00;9,00;0,00;4,00;4,00;9,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;46,00;14,00;9,00;9,00;18,00;5,00;18,00;28,00;5,00;9,47;0,00;9,47;59,53;5,00;5,00;18,00;23,00;28,11;0,00;23,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;18,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;24,00;14,00;9,00;0,00;19,00;19,00;9,00;52,00;5,00;9,33;5,33;37,33;70,67;9,00;14,00;19,00;0,00;20,00;5,33;29,33;0,00;0,00;19,00;5,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;9,00;9,00;0,00;0,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00
2020-10-25;33,00;42,00;19,00;5,00;23,00;14,00;5,00;37,00;0,00;4,13;0,00;33,00;66,00;5,00;0,00;23,00;0,00;23,76;0,00;14,52;14,52;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;9,00;9,00;5,00;9,00;14,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;50,00;12,00;16,00;8,00;4,00;12,00;8,00;27,00;4,00;8,11;4,05;4,05;31,08;12,00;0,00;4,00;0,00;0,00;7,69;19,23;7,69;0,00;12,00;4,00;0,00;4,00;0,00;0,00;12,00;4,00;0,00;0,00;0,00;4,00;8,00;8,00;4,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00
2020-11-08;31,00;0,00;9,00;0,00;18,00;13,00;0,00;49,00;0,00;9,43;0,00;9,43;13,48;0,00;9,00;4,00;0,00;3,88;0,00;12,92;9,04;0,00;13,00;4,00;0,00;0,00;4,00;0,00;9,00;9,00;9,00;4,00;4,00;13,00;13,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00
2020-11-15;56,00;19,00;5,00;0,00;42,00;9,00;5,00;28,00;5,00;0,00;0,00;9,56;32,78;9,00;5,00;5,00;9,00;14,33;0,00;28,65;5,21;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;14,00;9,00;5,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;29,00;14,00;5,00;5,00;24,00;10,00;5,00;48,00;5,00;5,52;0,00;5,52;58,00;10,00;5,00;10,00;5,00;5,27;0,00;29,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;40,00;9,00;9,00;4,00;22,00;0,00;4,00;27,00;0,00;4,00;0,00;21,33;52,00;9,00;9,00;4,00;9,00;3,87;0,00;30,97;0,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;9,00;4,00;22,00;4,00;0,00;4,00;13,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;54,00;5,00;9,00;9,00;5,00;5,00;0,00;32,00;0,00;0,00;4,05;13,50;58,05;5,00;0,00;14,00;14,00;5,14;5,14;50,14;5,14;0,00;23,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-12-13;37,00;14,00;5,00;0,00;9,00;9,00;0,00;23,00;0,00;3,96;0,00;22,46;54,18;9,00;5,00;9,00;5,00;14,03;5,10;42,10;8,93;0,00;23,00;0,00;0,00;0,00;5,00;0,00;9,00;14,00;0,00;0,00;0,00;5,00;14,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;44,00;15,00;15,00;10,00;20,00;10,00;0,00;49,00;5,00;5,33;9,33;20,00;48,00;15,00;10,00;15,00;0,00;0,00;5,03;52,80;0,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;10,00;10,00;5,00;0,00;0,00;0,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;57,00;5,00;9,00;5,00;5,00;0,00;9,00;28,00;14,00;4,07;0,00;23,07;70,57;9,00;0,00;24,00;24,00;5,18;9,07;42,75;0,00;0,00;9,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;9,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;53,00;22,00;13,00;0,00;22,00;9,00;4,00;49,00;4,00;0,00;0,00;9,51;53,00;4,00;4,00;4,00;9,00;9,05;3,88;36,20;9,05;9,00;13,00;0,00;0,00;0,00;4,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00;9,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;71,00;13,00;18,00;9,00;13,00;9,00;0,00;36,00;0,00;0,00;0,00;9,38;48,23;18,00;0,00;4,00;13,00;3,87;0,00;54,22;3,87;0,00;13,00;0,00;0,00;0,00;0,00;0,00;18,00;18,00;0,00;4,00;0,00;4,00;18,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00
2021-01-17;45,00;9,00;22,00;0,00;9,00;18,00;0,00;40,00;4,00;0,00;4,09;23,18;40,91;4,00;4,00;9,00;13,00;3,86;0,00;39,86;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;4,00;9,00;27,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-01-24;49,00;9,00;13,00;9,00;18,00;13,00;0,00;31,00;4,00;9,53;0,00;13,61;53,08;13,00;0,00;9,00;13,00;12,89;0,00;18,05;0,00;4,00;4,00;4,00;0,00;0,00;4,00;4,00;9,00;9,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
2021-01-31;76,00;22,00;22,00;9,00;13,00;27,00;9,00;27,00;0,00;0,00;0,00;13,57;58,36;9,00;0,00;4,00;13,00;9,02;0,00;30,92;9,02;0,00;4,00;0,00;0,00;4,00;0,00;0,00;9,00;9,00;4,00;4,00;4,00;4,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-02-07;54,00;9,00;4,00;4,00;4,00;4,00;13,00;13,00;4,00;0,00;4,05;13,50;44,55;0,00;0,00;4,00;13,00;3,86;0,00;27,00;0,00;0,00;9,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;13,00;9,00;0,00;0,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;55,00;14,00;14,00;9,00;18,00;9,00;5,00;41,00;9,00;18,78;0,00;26,83;49,63;9,00;0,00;9,00;9,00;5,12;5,12;17,91;5,12;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;14,00;0,00;5,00;0,00;5,00;18,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-02-21;41,00;5,00;9,00;0,00;27,00;0,00;9,00;14,00;5,00;0,00;0,00;27,33;36,90;9,00;9,00;9,00;9,00;5,13;5,13;23,06;8,97;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;50,00;0,00;0,00;0,00;32,00;0,00;0,00;46,00;9,00;0,00;0,00;18,92;40,54;9,00;5,00;14,00;5,00;5,13;0,00;14,10;0,00;5,00;9,00;0,00;0,00;0,00;5,00;0,00;9,00;0,00;0,00;5,00;0,00;5,00;9,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00
2021-03-07;49,00;9,00;13,00;9,00;9,00;0,00;0,00;22,00;0,00;0,00;0,00;13,24;35,76;13,00;0,00;4,00;9,00;3,87;12,89;0,00;3,87;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;9,00;13,00;0,00;0,00;18,00;9,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;51,00;17,00;13,00;4,00;8,00;4,00;8,00;47,00;4,00;4,03;0,00;4,03;33,55;0,00;4,00;8,00;8,00;3,83;3,83;29,33;8,93;0,00;4,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;8,00;4,00;0,00;8,00;25,00;0,00;4,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00
2021-03-21;85,00;4,00;0,00;0,00;18,00;4,00;4,00;18,00;4,00;0,00;9,44;9,44;26,98;22,00;4,00;9,00;0,00;0,00;0,00;30,91;3,86;0,00;18,00;0,00;4,00;4,00;0,00;0,00;0,00;18,00;9,00;18,00;4,00;4,00;9,00;0,00;0,00;9,00;0,00;4,00;4,00;5,00;0,00;0,00
2021-03-28;60,00;14,00;5,00;0,00;18,00;14,00;18,00;74,00;5,00;4,00;0,00;4,00;36,00;0,00;9,00;18,00;5,00;14,04;5,11;37,02;8,94;0,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;9,00;18,00;5,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-04-04;69,00;14,00;9,00;5,00;23,00;5,00;0,00;32,00;0,00;0,00;13,53;23,00;32,47;0,00;18,00;9,00;9,00;9,11;9,11;23,43;0,00;5,00;9,00;9,00;0,00;5,00;9,00;0,00;5,00;18,00;9,00;5,00;5,00;9,00;18,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00
2021-04-11;18,00;9,00;5,00;5,00;9,00;18,00;9,00;23,00;0,00;4,15;0,00;9,69;55,38;5,00;9,00;14,00;27,00;5,14;5,14;32,14;0,00;0,00;18,00;5,00;0,00;0,00;14,00;5,00;9,00;9,00;5,00;14,00;14,00;9,00;14,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2021-04-18;28,00;14,00;5,00;5,00;19,00;9,00;9,00;14,00;14,00;4,00;4,00;18,67;45,33;9,00;14,00;19,00;5,00;0,00;0,00;42,00;0,00;0,00;19,00;0,00;5,00;14,00;5,00;0,00;9,00;5,00;5,00;5,00;5,00;0,00;9,00;0,00;5,00;5,00;0,00;5,00;5,00;5,00;0,00;0,00
2021-04-25;68,00;5,00;5,00;5,00;23,00;23,00;14,00;9,00;9,00;0,00;0,00;17,33;53,33;9,00;5,00;0,00;18,00;5,13;14,11;23,09;14,11;0,00;5,00;0,00;0,00;9,00;5,00;5,00;5,00;9,00;5,00;18,00;0,00;14,00;0,00;5,00;9,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00
2021-05-02;46,00;5,00;9,00;9,00;9,00;9,00;5,00;23,00;5,00;0,00;13,53;4,06;59,53;0,00;14,00;9,00;0,00;8,94;0,00;31,94;0,00;5,00;23,00;5,00;0,00;9,00;5,00;5,00;18,00;0,00;18,00;5,00;0,00;0,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;42,00;28,00;9,00;5,00;14,00;19,00;5,00;9,00;9,00;4,06;4,06;13,55;47,42;14,00;0,00;9,00;9,00;5,09;5,09;50,91;14,00;0,00;9,00;0,00;0,00;0,00;5,00;0,00;14,00;5,00;14,00;9,00;5,00;24,00;0,00;14,00;0,00;19,00;9,00;5,00;0,00;5,00;0,00;0,00
2021-05-16;51,00;19,00;9,00;14,00;14,00;9,00;0,00;5,00;5,00;9,39;4,03;4,03;51,00;19,00;5,00;9,00;14,00;14,03;0,00;8,93;14,03;0,00;9,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;9,00;5,00;5,00;23,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;57,00;10,00;29,00;0,00;14,00;5,00;5,00;14,00;5,00;0,00;5,43;9,50;62,43;5,00;5,00;5,00;5,00;19,43;0,00;33,68;0,00;0,00;19,00;5,00;0,00;9,00;0,00;5,00;9,00;14,00;5,00;14,00;0,00;9,00;19,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00
2021-05-30;33,00;5,00;5,00;9,00;19,00;9,00;5,00;24,00;0,00;3,96;9,24;13,20;40,92;9,00;0,00;14,00;5,00;0,00;0,00;36,81;0,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;5,00;9,00;5,00;0,00;0,00;9,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;74,00;14,00;9,00;0,00;23,00;14,00;9,00;5,00;0,00;4,04;4,04;13,45;36,33;5,00;5,00;0,00;9,00;17,86;0,00;22,97;8,93;0,00;19,00;9,00;0,00;14,00;0,00;0,00;5,00;0,00;5,00;9,00;0,00;5,00;9,00;5,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-06-13;42,00;5,00;5,00;5,00;9,00;18,00;0,00;5,00;5,00;9,48;0,00;0,00;65,03;9,00;0,00;5,00;0,00;5,25;0,00;28,88;9,19;0,00;14,00;9,00;0,00;9,00;0,00;0,00;9,00;5,00;14,00;14,00;0,00;5,00;9,00;0,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-06-20;38,00;14,00;5,00;24,00;0,00;0,00;0,00;19,00;9,00;0,00;9,50;24,43;52,93;9,00;5,00;5,00;0,00;0,00;19,00;38,00;5,07;0,00;9,00;5,00;0,00;9,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;24,00;14,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2021-06-27;47,00;5,00;5,00;9,00;23,00;9,00;0,00;28,00;5,00;0,00;0,00;0,00;64,46;5,00;0,00;0,00;9,00;5,22;0,00;43,08;14,36;5,00;9,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;5,00;5,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;67,00;5,00;24,00;10,00;5,00;19,00;0,00;5,00;0,00;0,00;5,47;5,47;76,57;0,00;0,00;14,00;10,00;9,02;0,00;24,48;14,17;0,00;14,00;5,00;0,00;14,00;0,00;0,00;5,00;5,00;9,00;5,00;5,00;0,00;5,00;5,00;0,00;10,00;0,00;10,00;5,00;0,00;0,00;0,00
2021-07-11;47,00;9,00;9,00;14,00;0,00;9,00;14,00;14,00;0,00;0,00;0,00;9,40;28,20;0,00;0,00;19,00;14,00;14,36;0,00;23,50;5,22;0,00;14,00;0,00;0,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;9,00;19,00;14,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00
2021-07-18;24,00;5,00;19,00;9,00;14,00;0,00;9,00;19,00;5,00;0,00;4,24;19,76;43,76;9,00;9,00;0,00;9,00;0,00;5,33;29,33;9,33;0,00;9,00;14,00;0,00;0,00;5,00;5,00;0,00;9,00;5,00;9,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;38,00;0,00;9,00;5,00;9,00;9,00;0,00;38,00;0,00;0,00;4,07;0,00;38,00;0,00;0,00;0,00;14,00;5,24;0,00;28,83;0,00;0,00;19,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;19,00;0,00;0,00;0,00;5,00;14,00;5,00;0,00;0,00;0,00;0,00
2021-08-01;52,00;5,00;5,00;0,00;5,00;5,00;9,00;24,00;0,00;4,00;4,00;13,33;46,67;9,00;0,00;24,00;5,00;9,10;5,20;42,90;23,40;0,00;14,00;5,00;5,00;5,00;0,00;0,00;9,00;9,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;14,00;14,00;0,00;0,00;5,00;0,00;0,00
2021-08-08;24,00;0,00;0,00;10,00;19,00;9,00;5,00;9,00;0,00;0,00;0,00;24,00;65,33;14,00;0,00;9,00;5,00;0,00;0,00;20,00;0,00;0,00;24,00;5,00;0,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;14,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-08-15;61,00;0,00;33,00;5,00;14,00;9,00;5,00;5,00;9,00;4,07;9,49;23,04;56,93;9,00;9,00;19,00;19,00;19,06;8,90;19,06;19,06;0,00;14,00;5,00;5,00;0,00;5,00;0,00;5,00;5,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
