Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-08-18;58,00;75,58;10,55;8,79;8,79;30,00;0,00;8,00;28,00;305,47;15,47;7,73;15,47;15,26;93,11;116,00;1,53;8,00;0,00;12,00;0,00;127,28;9,67;11,28;11,28;0,00;2,00;2,00;0,00;8,00;0,00;0,00;0,00;5,00;0,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;53,00;127,20;7,07;5,30;8,83;29,00;2,00;5,00;24,00;268,79;18,93;1,89;11,36;22,71;81,77;125,69;3,03;3,00;2,00;3,00;0,00;85,12;12,85;17,67;1,61;0,00;0,00;2,00;2,00;15,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00
2019-09-01;69,00;106,15;19,46;3,54;14,15;30,00;2,00;6,00;28,00;260,67;15,33;7,67;30,67;16,87;88,93;12,27;3,07;3,00;5,00;8,00;2,00;104,30;9,63;27,28;4,81;0,00;2,00;0,00;0,00;8,00;0,00;0,00;0,00;5,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-09-08;63,00;78,75;17,50;5,25;12,25;42,00;5,00;8,00;28,00;259,41;18,53;7,41;29,65;12,00;81,00;15,00;0,00;11,00;5,00;12,00;2,00;116,55;12,60;22,05;4,73;2,00;2,00;2,00;5,00;9,00;0,00;0,00;0,00;0,00;2,00;3,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-09-15;63,00;80,50;24,50;1,75;7,00;40,00;3,00;9,00;40,00;226,06;25,94;7,41;29,65;19,98;63,00;12,29;0,00;3,00;2,00;11,00;2,00;108,23;14,54;19,38;9,69;0,00;0,00;0,00;3,00;8,00;2,00;2,00;0,00;6,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;75,00;55,81;24,42;3,49;6,98;36,00;3,00;11,00;36,00;240,00;15,00;3,75;26,25;18,00;67,50;12,00;0,00;8,00;0,00;9,00;5,00;89,36;19,15;27,13;9,57;2,00;2,00;0,00;0,00;9,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;53,00;75,97;14,13;0,00;12,37;25,00;9,00;5,00;59,00;227,14;30,29;7,57;26,50;10,60;56,03;13,63;0,00;12,00;2,00;6,00;2,00;96,36;14,45;20,88;4,82;3,00;3,00;2,00;0,00;9,00;0,00;0,00;0,00;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;53,00;75,23;6,84;10,26;13,68;25,00;9,00;9,00;43,00;193,07;26,50;3,79;22,71;16,66;62,09;13,63;3,03;5,00;3,00;2,00;3,00;80,30;16,06;8,03;9,64;0,00;2,00;0,00;0,00;3,00;3,00;2,00;0,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;54,00;60,97;20,90;3,48;5,23;30,00;0,00;8,00;50,00;200,57;23,14;7,71;38,57;7,50;55,50;7,50;1,50;9,00;3,00;5,00;0,00;100,06;6,35;15,88;4,76;0,00;0,00;0,00;6,00;6,00;3,00;0,00;0,00;8,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;49,00;56,00;14,00;1,75;10,50;17,00;12,00;3,00;35,00;196,00;15,08;3,77;33,92;15,31;39,81;7,66;4,59;6,00;0,00;6,00;0,00;72,71;4,74;22,13;6,32;2,00;2,00;0,00;3,00;6,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-10-27;42,00;78,75;22,75;7,00;15,75;37,00;9,00;14,00;54,00;145,09;34,36;7,64;30,55;21,78;37,33;6,22;1,56;6,00;3,00;2,00;5,00;63,00;8,08;9,69;3,23;0,00;0,00;0,00;2,00;12,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;49,00;75,25;17,50;5,25;7,00;23,00;8,00;8,00;47,00;147,00;26,38;15,08;22,62;12,25;30,63;10,72;0,00;3,00;5,00;5,00;2,00;55,53;11,43;17,97;3,27;0,00;0,00;2,00;0,00;8,00;0,00;2,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;47,00;69,63;15,67;5,22;15,67;35,00;3,00;5,00;47,00;180,17;27,42;11,75;31,33;16,68;42,45;12,13;0,00;9,00;2,00;3,00;2,00;55,10;11,34;16,21;4,86;2,00;0,00;0,00;5,00;3,00;3,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;48,00;56,57;18,86;5,14;5,14;39,00;9,00;8,00;32,00;180,92;14,77;7,38;33,23;12,00;36,00;12,00;1,50;14,00;2,00;11,00;3,00;65,60;9,60;16,00;11,20;2,00;2,00;0,00;2,00;3,00;0,00;2,00;0,00;5,00;0,00;3,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00
2019-11-24;38,00;67,36;22,45;5,18;17,27;29,00;3,00;8,00;45,00;163,40;19,00;11,40;30,40;18,24;38,00;12,16;0,00;11,00;2,00;6,00;6,00;58,58;4,75;15,83;7,92;0,00;0,00;0,00;5,00;8,00;2,00;0,00;0,00;0,00;0,00;5,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2019-12-01;42,00;73,50;36,75;5,25;15,75;36,00;8,00;14,00;32,00;179,45;22,91;7,64;38,18;12,00;37,50;12,00;1,50;9,00;3,00;0,00;0,00;50,08;12,92;11,31;3,23;2,00;0,00;0,00;2,00;12,00;5,00;0,00;2,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-12-08;48,00;82,29;32,57;5,14;15,43;53,00;9,00;12,00;30,00;166,15;22,15;14,77;29,54;25,50;48,00;21,00;0,00;9,00;3,00;8,00;0,00;60,80;16,00;12,80;3,20;0,00;0,00;0,00;5,00;2,00;0,00;0,00;0,00;5,00;0,00;3,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-15;64,00;89,95;25,95;6,92;15,57;58,00;14,00;16,00;33,00;225,88;30,12;30,12;33,88;16,76;59,43;16,76;3,05;9,00;2,00;6,00;2,00;86,40;16,00;16,00;12,80;2,00;0,00;2,00;2,00;6,00;3,00;2,00;0,00;8,00;2,00;5,00;0,00;0,00;0,00;2,00;5,00;0,00;0,00
2019-12-22;91,00;112,00;31,50;5,25;40,25;52,00;16,00;12,00;49,00;238,88;37,92;22,75;60,67;25,78;39,43;15,17;3,03;16,00;3,00;7,00;10,00;84,61;33,53;22,35;4,79;0,00;3,00;2,00;3,00;7,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;75,00;123,84;33,14;8,72;8,72;40,00;6,00;11,00;22,00;240,00;33,75;22,50;30,00;13,78;53,57;7,65;1,53;13,00;3,00;8,00;3,00;92,55;17,55;25,53;1,60;2,00;2,00;0,00;2,00;8,00;2,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;90,00;114,23;46,73;8,65;32,88;36,00;14,00;15,00;30,00;281,25;30,00;30,00;45,00;21,00;55,50;16,50;1,50;6,00;6,00;6,00;3,00;120,00;11,05;37,89;4,74;0,00;8,00;0,00;3,00;17,00;2,00;3,00;0,00;3,00;0,00;3,00;2,00;5,00;2,00;0,00;3,00;0,00;0,00
2020-01-12;100,00;175,44;38,60;8,77;21,05;53,00;16,00;13,00;47,00;270,37;40,74;33,33;59,26;22,73;80,30;12,12;1,52;10,00;7,00;9,00;0,00;115,87;20,63;49,21;6,35;1,00;6,00;0,00;3,00;9,00;3,00;4,00;0,00;3,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-01-19;97,00;154,16;43,30;3,46;31,18;65,00;15,00;16,00;53,00;276,08;29,85;11,19;52,23;27,28;81,84;33,34;0,00;10,00;3,00;9,00;1,00;104,95;20,67;33,39;14,31;4,00;1,00;0,00;6,00;10,00;1,00;0,00;1,00;10,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-01-26;83,00;114,79;30,02;10,60;26,49;36,00;7,00;7,00;61,00;275,41;18,86;15,09;45,27;32,28;56,87;10,76;0,00;12,00;3,00;9,00;0,00;114,92;15,96;19,15;4,79;1,00;1,00;0,00;3,00;10,00;1,00;0,00;1,00;4,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-02-02;83,00;81,23;28,26;7,06;35,32;42,00;16,00;13,00;42,00;207,50;18,86;26,41;52,82;16,91;70,70;18,44;0,00;17,00;6,00;6,00;7,00;86,19;17,56;25,54;6,38;6,00;0,00;0,00;3,00;6,00;3,00;1,00;1,00;7,00;0,00;3,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00
2020-02-09;80,00;125,22;38,26;8,70;29,57;45,00;7,00;7,00;77,00;247,62;30,48;19,05;53,33;22,64;55,85;21,13;0,00;7,00;3,00;23,00;3,00;81,60;16,00;11,20;8,00;0,00;1,00;0,00;3,00;12,00;4,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
