Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-24;20,00;0,00;20,00;7,00;7,00;13,00;0,00;0,00;0,00;7,00;7,00;0,00;27,00;0,00;0,00;7,00;0,00;20,00;0,00;20,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;20,00;7,27;7,00;13,00;0,00
2019-12-01;56,00;28,00;7,00;35,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;7,00;28,00;0,00;0,00;7,00;0,00;7,00;0,00;28,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;121,03;36,13;7,00;7,00;0,00
2019-12-08;43,00;7,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;64,50;14,33;0,00;7,00;7,00
2019-12-15;34,00;14,00;0,00;0,00;0,00;7,00;7,00;0,00;7,00;14,00;0,00;14,00;34,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,16;62,63;7,16;0,00;7,00;0,00
2019-12-22;54,00;0,00;15,00;8,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;15,00;39,00;15,00;0,00;8,00;0,00;8,00;0,00;15,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,00;16,20;0,00;23,00;15,00
2019-12-29;38,00;8,00;8,00;0,00;0,00;30,00;0,00;0,00;0,00;8,00;0,00;8,00;38,00;0,00;0,00;15,00;8,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;15,00;0,00;0,00;0,00;0,00;0,00;16,29;0,00;148,38;0,00;0,00;8,00;15,00
2020-01-05;42,00;7,00;0,00;21,00;21,00;7,00;7,00;14,00;0,00;0,00;0,00;14,00;21,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;68,25;7,00;0,00;7,00;7,00
2020-01-12;63,00;6,00;6,00;0,00;6,00;6,00;6,00;19,00;0,00;6,00;0,00;32,00;38,00;13,00;6,00;13,00;0,00;6,00;0,00;25,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;7,00;0,00;75,25;24,50;0,00;19,00;13,00
2020-01-19;44,00;6,00;13,00;13,00;0,00;25,00;0,00;0,00;0,00;13,00;0,00;13,00;19,00;6,00;0,00;6,00;6,00;32,00;0,00;25,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;95,04;7,04;6,00;13,00;0,00
2020-01-26;53,00;0,00;13,00;7,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;7,00;20,00;0,00;0,00;13,00;7,00;7,00;0,00;13,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,07;77,73;19,43;0,00;7,00;0,00
2020-02-02;66,00;7,00;20,00;13,00;7,00;20,00;0,00;0,00;0,00;0,00;0,00;13,00;26,00;0,00;7,00;0,00;13,00;7,00;0,00;7,00;0,00;0,00;13,00;7,00;0,00;7,00;0,00;0,00;13,00;0,00;20,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,14;46,38;7,14;7,00;0,00;7,00
