Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-17;39,00;30,00;18,00;18,00;5,00;18,00;16,00;20,00;2,00;9,00;14,00;20,00;25,00;2,00;5,00;32,00;2,00;30,19;5,03;8,81;16,35;0,00;11,00;7,00;0,00;0,00;7,00;2,00;21,00;16,00;7,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;29,00;22,00;22,00;16,00;4,00;45,00;22,00;7,00;4,00;7,00;11,00;16,00;22,00;2,00;7,00;18,00;4,00;39,09;2,52;22,70;8,83;0,00;22,00;11,00;2,00;0,00;13,00;0,00;11,00;16,00;0,00;9,00;0,00;2,00;4,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;49,00;39,00;25,00;25,00;7,00;32,00;9,00;21,00;11,00;9,00;0,00;25,00;23,00;2,00;11,00;16,00;2,00;30,15;2,51;21,36;7,54;0,00;16,00;9,00;0,00;5,00;7,00;0,00;23,00;12,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-12-08;40,00;31,00;24,00;28,00;7,00;47,00;28,00;17,00;0,00;16,00;7,00;28,00;12,00;0,00;5,00;24,00;7,00;38,79;0,00;18,18;13,33;0,00;23,00;12,00;0,00;7,00;12,00;0,00;36,00;19,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;45,00;42,00;32,00;37,00;7,00;57,00;27,00;7,00;0,00;10,00;15,00;30,00;27,00;2,00;5,00;30,00;2,00;37,50;2,50;27,50;10,00;5,00;25,00;2,00;0,00;0,00;5,00;0,00;30,00;30,00;10,00;7,00;0,00;2,00;2,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;60,00;35,00;32,00;27,00;5,00;54,00;30,00;40,00;13,00;11,00;3,00;32,00;35,00;5,00;11,00;35,00;3,00;65,00;13,75;62,50;13,75;0,00;24,00;16,00;0,00;0,00;8,00;0,00;32,00;24,00;11,00;11,00;0,00;0,00;3,00;5,00;0,00;5,00;0,00;3,00;0,00;0,00;3,00;0,00
2019-12-29;100,00;46,00;29,00;39,00;10,00;56,00;29,00;17,00;12,00;31,00;14,00;53,00;34,00;5,00;7,00;24,00;2,00;88,89;14,81;25,93;33,33;2,00;24,00;10,00;2,00;10,00;7,00;0,00;22,00;17,00;15,00;10,00;0,00;7,00;5,00;2,00;5,00;12,00;5,00;2,00;0,00;0,00;0,00;0,00
2020-01-05;90,00;31,00;40,00;36,00;4,00;52,00;65,00;22,00;11,00;36,00;18,00;56,00;22,00;2,00;7,00;31,00;4,00;96,16;8,63;35,75;38,22;0,00;29,00;7,00;2,00;9,00;7,00;0,00;32,00;16,00;7,00;13,00;0,00;0,00;2,00;2,00;0,00;20,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;90,00;33,00;42,00;22,00;4,00;41,00;24,00;33,00;13,00;22,00;24,00;28,00;28,00;7,00;11,00;22,00;4,00;113,75;2,50;15,00;22,50;2,00;19,00;17,00;0,00;13,00;11,00;2,00;39,00;26,00;24,00;11,00;0,00;15,00;2,00;2,00;0,00;15,00;4,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;89,00;46,00;14,00;27,00;9,00;50,00;41,00;27,00;7,00;18,00;5,00;30,00;34,00;5,00;11,00;14,00;7,00;64,28;4,94;24,72;35,85;2,00;29,00;20,00;0,00;9,00;14,00;0,00;39,00;11,00;7,00;9,00;2,00;2,00;2,00;5,00;0,00;14,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;92,00;43,00;36,00;31,00;4,00;27,00;27,00;20,00;7,00;36,00;9,00;42,00;31,00;2,00;18,00;27,00;2,00;64,65;8,70;13,68;28,59;0,00;24,00;4,00;2,00;2,00;9,00;0,00;47,00;24,00;2,00;11,00;0,00;2,00;2,00;0,00;0,00;4,00;2,00;2,00;0,00;0,00;2,00;0,00
2020-02-02;93,00;23,00;18,00;36,00;16,00;36,00;25,00;23,00;11,00;14,00;9,00;43,00;20,00;7,00;5,00;36,00;2,00;83,08;6,20;33,48;29,76;0,00;16,00;7,00;4,00;5,00;9,00;0,00;43,00;16,00;11,00;11,00;2,00;5,00;0,00;0,00;2,00;9,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;93,00;9,00;18,00;20,00;4,00;42,00;33,00;18,00;7,00;26,00;15,00;39,00;24,00;9,00;11,00;26,00;2,00;52,08;6,20;23,56;22,32;0,00;17,00;4,00;2,00;2,00;18,00;2,00;20,00;13,00;4,00;7,00;2,00;4,00;0,00;0,00;2,00;11,00;2,00;2,00;2,00;0,00;2,00;0,00
2020-02-16;73,00;31,00;13,00;33,00;7,00;33,00;31,00;46,00;9,00;24,00;4,00;33,00;29,00;2,00;7,00;24,00;4,00;59,39;2,47;34,64;25,98;0,00;17,00;15,00;2,00;7,00;11,00;0,00;20,00;22,00;11,00;7,00;0,00;4,00;0,00;4,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;76,00;41,00;33,00;28,00;2,00;41,00;24,00;22,00;9,00;9,00;13,00;32,00;19,00;0,00;2,00;17,00;4,00;64,79;3,74;21,18;21,18;2,00;32,00;4,00;0,00;0,00;4,00;0,00;24,00;19,00;4,00;6,00;2,00;0,00;9,00;2,00;0,00;28,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;53,00;31,00;35,00;29,00;15,00;42,00;35,00;24,00;7,00;28,00;11,00;44,00;44,00;11,00;7,00;18,00;2,00;54,23;6,16;14,79;22,19;0,00;20,00;7,00;0,00;11,00;7,00;0,00;26,00;28,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-03-08;60,00;47,00;41,00;26,00;17,00;57,00;43,00;21,00;9,00;34,00;6,00;79,00;25,00;0,00;4,00;32,00;0,00;105,00;2,50;15,00;18,75;2,00;23,00;13,00;2,00;9,00;9,00;2,00;36,00;32,00;13,00;11,00;2,00;2,00;2,00;2,00;2,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;30,00;13,00;4,00;4,00;8,00;19,00;10,00;10,00;4,00;8,00;0,00;19,00;10,00;0,00;2,00;4,00;0,00;10,00;0,00;8,75;15,00;0,00;19,00;2,00;0,00;0,00;4,00;0,00;25,00;13,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;4,00;2,00;2,00;0,00;16,00;10,00;8,00;6,00;0,00;4,00;4,00;2,00;12,00;2,00;0,00;10,00;4,00;8,00;8,00;2,67;6,67;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;4,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;4,00;8,00;2,00;4,00;6,00;4,00;2,00;4,00;2,00;2,00;0,00;6,00;4,00;2,00;6,00;8,00;0,00;18,67;2,67;10,67;2,67;0,00;6,00;0,00;0,00;2,00;0,00;2,00;6,00;8,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-04-05;10,00;0,00;6,00;2,00;0,00;2,00;2,00;12,00;0,00;4,00;0,00;10,00;14,00;0,00;2,00;6,00;0,00;22,50;0,00;18,75;2,50;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;8,00;0,00;2,00;0,00;2,00;6,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-04-12;8,00;8,00;14,00;2,00;6,00;8,00;0,00;6,00;2,00;2,00;0,00;6,00;16,00;0,00;2,00;0,00;0,00;5,71;0,00;8,00;5,71;2,00;2,00;0,00;0,00;2,00;0,00;0,00;8,00;4,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
